7370,Santa Anne Company model 4,2737.69,119,156,1825
7371,Johnson model 3,193.08,28,362,3667
7372,Head model 4,9945.61,33,40,1185
7373,First USA model 2,47.85,168,218,252
7374,Reebok model 3,547.74,4,309,144
7375,Wilson model 1,0.13,129,329,2385
7376,Roll Out model 3,815.36,3,65,1639
7377,Pinch model 3,573.10,79,271,160
7378,Pinch model 2,70.79,133,319,3079
7379,Beefcake model 3,818.73,31,363,1830
7380,Reebok model 2,80.69,60,356,1183
7381,Reebok model 2,56.21,60,309,3751
7382,Head model 1,0.99,52,84,597
7383,Genesis model 1,7.12,183,278,3575
7384,Nike model 4,7451.05,23,43,3344
7385,Nike model 3,464.92,103,184,157
7386,Roll Out model 1,1.73,128,217,3494
7387,Wilson model 1,6.18,155,156,3000
7388,Z-Ball model 1,7.54,126,46,2018
7389,Skip Shot model 2,66.42,152,109,3168
7390,Pinch model 1,7.26,44,2,1582
7391,Spalding model 4,4970.99,182,24,1308
7392,First USA model 4,5206.63,168,97,1449
7393,Beefcake model 4,5551.06,45,351,1724
7394,Santa Anne Company model 2,67.89,198,294,2113
7395,Head model 4,4749.44,33,40,3078
7396,Swain model 1,5.85,72,78,3489
7397,Nelson model 2,42.85,136,42,1855
7398,Nelson model 3,501.04,148,383,2989
7399,Roll Out model 2,83.56,69,52,463
7400,Gosen model 1,1.99,106,231,888
7401,First USA model 4,0066.53,138,228,235
7402,Reebok model 4,1294.97,134,133,3660
7403,Beefcake model 3,849.46,151,68,38
7404,Johnson model 4,5071.85,131,55,3198
7405,Roll Out model 4,5707.49,67,29,1511
7406,E-Force model 3,573.77,165,73,759
7407,Skip Shot model 4,9810.51,158,323,2161
7408,Beefcake model 2,90.88,56,178,1154
7409,Beefcake model 4,4698.38,86,388,532
7410,Spalding model 3,891.86,182,242,2198
7411,Z-Ball model 2,19.81,70,9,1754
7412,Gemini model 4,8990.72,55,142,3287
7413,Spalding model 1,7.17,100,95,450
7414,Z-Ball model 3,272.56,145,271,2241
7415,Gosen model 4,1351.15,135,113,181
7416,Pinch model 3,805.65,79,108,956
7417,Ellis model 4,3870.11,42,254,1966
7418,CourtPlay model 1,4.17,20,245,1793
7419,First USA model 4,3405.48,87,150,881
7420,Bubble Face model 4,0373.37,15,353,954
7421,Ektelon model 3,278.68,112,234,1103
7422,Roll Out model 4,3900.32,63,72,2345
7423,Nelson model 2,03.54,144,58,594
7424,Ellis model 2,38.28,42,59,1389
7425,Pinch model 4,3389.46,140,248,759
7426,Pinch model 3,179.91,79,163,1432
7427,Spalding model 4,2886.00,100,255,2177
7428,Johnson model 4,2829.98,131,203,2017
7429,Skip Shot model 1,9.80,152,394,3194
7430,CourtPlay model 4,7756.18,84,270,1734
7431,Spalding model 4,0591.01,182,168,1278
7432,Wilson model 4,4227.75,53,66,2806
7433,Reebok model 4,7987.17,60,315,812
7434,Pinch model 4,0888.21,179,222,697
7435,Bubble Face model 3,521.83,49,235,1074
7436,Skip Shot model 2,20.74,105,156,1784
7437,Skip Shot model 2,57.67,185,276,401
7438,Pinch model 3,262.08,79,318,1483
7439,Z-Ball model 3,719.08,29,76,2512
7440,CourtPlay model 4,8185.01,84,272,87
7441,Reebok model 4,6200.32,192,377,618
7442,Spalding model 2,07.29,100,285,3273
7443,First USA model 2,43.45,101,43,2208
7444,Wilson model 4,5245.49,155,156,2131
7445,Marty Hogan model 2,77.69,174,256,3707
7446,Gosen model 3,030.46,106,7,940
7447,E-Force model 2,14.89,180,190,2520
7448,Genesis model 3,515.61,30,282,1367
7449,Beefcake model 4,3547.70,56,262,1202
7450,Ellis model 4,8457.88,91,274,1958
7451,Wilson model 2,05.31,129,342,1198
7452,Roll Out model 2,62.56,173,114,221
7453,Spalding model 2,09.42,8,239,3225
7454,Ellis model 3,876.50,25,51,2096
7455,Beefcake model 3,037.36,31,47,3487
7456,CourtPlay model 4,1379.17,84,276,1271
7457,Beefcake model 4,2750.20,48,326,2069
7458,Reebok model 2,14.14,4,364,3273
7459,Spalding model 3,003.41,100,59,2932
7460,Nelson model 1,0.00,0,0,1555
7461,Wilson model 4,2726.27,53,269,3131
7462,Reebok model 4,1235.99,134,344,1178
7463,Ellis model 2,20.64,94,102,3408
7464,CourtPlay model 4,2454.76,20,342,1050
7465,Gosen model 2,26.20,111,211,2904
7466,Skip Shot model 3,600.79,124,186,1299
7467,Pinch model 2,0.00,0,0,1963
7468,Nike model 4,0.00,0,0,2787
7469,CourtPlay model 4,8533.07,39,30,899
7470,Head model 2,77.63,146,154,1899
7471,Skip Shot model 1,1.08,158,125,3284
7472,Johnson model 1,4.42,19,143,1084
7473,Pinch model 4,5926.65,44,384,382
7474,Wilson model 4,4864.69,7,35,2405
7475,CourtPlay model 2,34.56,84,163,3445
7476,Bubble Face model 2,01.36,96,351,2771
7477,Reebok model 4,9381.47,127,388,528
7478,Ektelon model 2,68.68,178,236,2745
7479,Pinch model 1,8.15,12,390,3500
7480,Spalding model 2,18.05,107,315,2745
7481,Beefcake model 2,17.75,86,214,2632
7482,Z-Ball model 1,5.07,40,44,3729
7483,Roll Out model 3,347.83,78,385,3443
7484,Johnson model 4,4823.66,200,343,2017
7485,Nelson model 2,37.85,171,330,1734
7486,Bubble Face model 2,98.01,139,89,3774
7487,Pro Kennex model 3,676.92,36,73,570
7488,Ellis model 2,92.53,74,330,2267
7489,Reebok model 1,6.26,134,234,1336
7490,Bubble Face model 4,5974.03,49,28,749
7491,Swain model 3,151.95,10,174,2444
7492,Reebok model 2,08.65,192,53,1165
7493,Reebok model 4,7995.48,68,73,3822
7494,Marty Hogan model 4,5661.29,11,56,3973
7495,Beefcake model 4,3600.55,38,82,714
7496,Beefcake model 4,9300.85,151,166,548
7497,Nelson model 2,11.19,62,261,508
7498,E-Force model 4,9855.01,82,244,2214
7499,Johnson model 4,3884.27,115,286,454
7500,Wilson model 3,571.17,129,115,1567
7501,Swain model 1,7.52,170,270,3222
7502,Bubble Face model 3,105.56,142,3,2689
7503,Z-Ball model 1,8.65,57,173,970
7504,Santa Anne Company model 3,431.40,198,400,1951
7505,Z-Ball model 3,885.88,130,353,3210
7506,Spalding model 4,6262.58,107,371,178
7507,Gosen model 2,00.81,111,264,3075
7508,Ellis model 3,942.86,188,176,3344
7509,CourtPlay model 2,0.00,0,0,3999
7510,Ektelon model 3,117.49,178,53,3642
7511,Pinch model 4,1768.90,79,115,2236
7512,Swain model 4,4731.53,170,198,3019
7513,Ektelon model 4,7553.52,88,116,3891
7514,Wilson model 1,8.27,75,201,81
7515,Beefcake model 3,203.34,108,87,152
7516,Marty Hogan model 2,21.55,73,268,1204
7517,Wilson model 2,34.65,53,280,1486
7518,Skip Shot model 3,800.47,89,61,2795
7519,Spalding model 2,37.90,61,373,3563
7520,Spalding model 1,1.98,107,89,3765
7521,Head model 3,0.00,0,0,2292
7522,Bubble Face model 2,44.84,49,345,805
7523,Z-Ball model 2,93.46,57,210,640
7524,Ektelon model 3,515.70,102,256,858
7525,Wilson model 3,868.02,195,259,2374
7526,Beefcake model 1,5.50,45,355,1730
7527,Reebok model 1,1.84,160,329,3608
7528,Spalding model 2,13.42,61,19,928
7529,Beefcake model 3,199.56,151,243,425
7530,Nike model 4,5637.81,22,202,2875
7531,Skip Shot model 4,0375.35,158,313,2124
7532,E-Force model 1,3.79,82,3,2331
7533,Wilson model 1,1.62,163,106,3560
7534,Skip Shot model 4,2398.20,89,293,1504
7535,Pro Kennex model 3,0.00,0,0,1552
7536,CourtPlay model 2,78.58,39,124,878
7537,Santa Anne Company model 3,361.30,119,167,248
7538,First USA model 1,6.51,101,282,952
7539,Reebok model 2,64.52,134,192,31
7540,CourtPlay model 2,50.89,43,204,68
7541,Gosen model 3,172.59,123,105,3240
7542,Gosen model 1,4.88,106,30,2830
7543,First USA model 1,3.55,87,58,532
7544,Beefcake model 1,7.89,187,393,148
7545,Gemini model 3,344.66,55,336,3702
7546,Ellis model 4,4824.86,80,391,2559
7547,Roll Out model 2,72.48,3,132,2380
7548,Ellis model 2,97.40,42,254,2346
7549,Marty Hogan model 3,615.36,93,159,1193
7550,Reebok model 3,781.94,181,300,443
7551,First USA model 1,6.39,64,376,3202
7552,Pro Kennex model 3,278.95,196,148,3170
7553,Nelson model 4,0.00,0,0,796
7554,Nike model 3,750.44,22,313,741
7555,Z-Ball model 1,5.49,57,298,65
7556,Roll Out model 3,993.68,63,363,3525
7557,Gemini model 4,1558.18,176,353,2933
7558,Pinch model 4,7647.10,121,297,95
7559,Beefcake model 1,8.17,86,221,2546
7560,Ellis model 4,8490.28,74,77,1061
7561,Pinch model 2,45.25,117,99,3878
7562,Johnson model 3,658.57,28,92,864
7563,Pro Kennex model 1,6.80,196,354,3987
7564,Santa Anne Company model 4,4215.52,198,36,2287
7565,CourtPlay model 4,5959.69,39,227,2623
7566,Skip Shot model 1,4.50,156,357,534
7567,E-Force model 1,8.91,165,314,2380
7568,CourtPlay model 3,126.12,169,123,413
7569,Johnson model 4,8262.70,131,180,1802
7570,Spalding model 2,60.28,113,285,2955
7571,Beefcake model 4,4184.94,108,313,1155
7572,Gosen model 2,17.66,59,284,3439
7573,First USA model 3,201.34,153,23,2211
7574,Gemini model 3,447.17,58,7,3912
7575,Bubble Face model 1,4.80,15,108,1115
7576,Wilson model 3,781.31,53,354,1143
7577,Nelson model 4,3757.02,62,248,1109
7578,Z-Ball model 3,145.75,157,356,161
7579,Head model 3,104.07,146,123,2686
7580,Pinch model 4,4852.66,179,248,1842
7581,Spalding model 2,40.23,182,153,3066
7582,Beefcake model 4,5928.71,86,248,2343
7583,CourtPlay model 1,9.20,18,389,146
7584,Wilson model 3,546.24,129,160,751
7585,Pro Kennex model 3,340.29,46,117,1412
7586,Ektelon model 2,20.46,88,159,205
7587,Spalding model 3,915.57,8,116,981
7588,Johnson model 1,6.29,115,126,3109
7589,Marty Hogan model 1,5.86,199,1,1410
7590,Gosen model 3,997.73,111,58,2267
7591,Pro Kennex model 1,6.60,196,178,379
7592,First USA model 4,9519.34,138,129,1984
7593,CourtPlay model 4,6322.17,18,79,3833
7594,Pinch model 4,4277.30,133,391,127
7595,Marty Hogan model 1,0.00,0,0,1265
7596,Beefcake model 4,1813.58,31,125,2295
7597,Gemini model 1,3.28,58,109,2757
7598,Swain model 1,0.00,0,0,3403
7599,Nike model 4,0.00,0,0,1717
7600,Pro Kennex model 4,0.00,0,0,1552
7601,Roll Out model 2,12.55,67,152,974
7602,Nike model 1,7.03,141,22,109
7603,Wilson model 1,5.93,155,214,2902
7604,Wilson model 2,67.95,98,242,1048
7605,Head model 3,556.38,52,351,608
7606,Pinch model 4,0978.39,32,349,261
7607,Gosen model 4,5436.52,135,371,3358
7608,Wilson model 4,0.00,0,0,672
7609,Reebok model 2,98.01,181,377,1310
7610,Ektelon model 2,90.61,88,124,1114
7611,Genesis model 3,197.84,147,36,1389
7612,E-Force model 2,35.58,81,354,2151
7613,Spalding model 3,534.49,182,156,2833
7614,Bubble Face model 2,60.59,166,355,2624
7615,Head model 4,0.00,0,0,237
7616,Skip Shot model 3,823.75,156,41,422
7617,Wilson model 3,353.08,92,257,1026
7618,Z-Ball model 1,7.82,126,96,3971
7619,Pro Kennex model 2,42.17,159,334,1309
7620,Z-Ball model 1,1.71,116,395,3340
7621,Gemini model 4,7452.53,55,142,477
7622,Santa Anne Company model 1,1.80,132,205,1629
7623,Beefcake model 1,6.84,38,20,2400
7624,Beefcake model 2,48.00,86,335,20
7625,Skip Shot model 4,2273.28,185,135,3871
7626,Reebok model 1,4.47,68,299,683
7627,Gosen model 2,46.26,111,324,3506
7628,Reebok model 2,0.00,0,0,3338
7629,Ellis model 2,42.11,42,173,1226
7630,Bubble Face model 2,22.24,139,100,1964
7631,First USA model 3,624.60,64,329,2266
7632,Beefcake model 1,5.24,56,89,3954
7633,Nike model 4,3223.35,23,49,235
7634,Spalding model 4,3331.41,1,210,3662
7635,Head model 1,6.41,122,222,2819
7636,Beefcake model 3,554.17,56,178,3366
7637,Z-Ball model 3,329.21,126,371,69
7638,Swain model 4,5533.98,17,37,3082
7639,Bubble Face model 2,73.94,54,274,3707
7640,Johnson model 1,2.05,200,68,3315
7641,Skip Shot model 1,8.62,9,353,165
7642,Ellis model 1,5.50,85,124,1013
7643,Pro Kennex model 3,171.36,186,295,313
7644,Ellis model 3,183.35,16,334,1047
7645,Pinch model 3,581.89,79,89,2498
7646,Nike model 1,9.35,141,349,913
7647,Nelson model 4,2688.20,71,17,2062
7648,Skip Shot model 1,1.40,89,120,3415
7649,Swain model 2,80.44,170,261,2668
7650,Pro Kennex model 4,6765.30,196,251,2665
7651,E-Force model 1,2.30,82,302,2371
7652,Skip Shot model 1,3.50,89,293,484
7653,Bubble Face model 3,485.35,66,209,3762
7654,Genesis model 3,988.20,183,291,1035
7655,Pinch model 2,62.01,79,81,3213
7656,Z-Ball model 2,35.29,29,349,693
7657,E-Force model 4,7022.80,180,47,1375
7658,Skip Shot model 4,0197.50,110,204,1728
7659,CourtPlay model 2,0.00,0,0,2160
7660,CourtPlay model 4,8188.24,18,33,3182
7661,Ellis model 2,68.02,42,388,2968
7662,Reebok model 2,55.44,68,293,1019
7663,Skip Shot model 2,0.00,0,0,190
7664,Santa Anne Company model 1,0.15,119,66,2033
7665,CourtPlay model 2,95.10,47,127,2044
7666,Marty Hogan model 2,74.13,65,222,1464
7667,Johnson model 2,50.18,19,129,892
7668,Bubble Face model 1,0.72,15,344,1819
7669,Nike model 2,94.42,190,399,519
7670,Z-Ball model 3,228.76,126,42,584
7671,Skip Shot model 4,6570.05,158,64,2152
7672,Gosen model 2,18.97,106,30,2764
7673,E-Force model 2,39.26,177,276,3317
7674,Spalding model 2,98.17,61,238,1202
7675,Roll Out model 2,79.30,3,117,686
7676,Roll Out model 3,278.37,99,37,673
7677,Beefcake model 1,1.04,48,117,3350
7678,Spalding model 3,508.54,8,325,164
7679,Skip Shot model 4,1457.60,124,381,3866
7680,Swain model 2,27.50,189,32,3287
7681,Pro Kennex model 2,66.09,193,139,2982
7682,Skip Shot model 3,930.18,185,328,1418
7683,Swain model 3,261.39,170,164,3544
7684,Wilson model 2,96.08,95,360,603
7685,Z-Ball model 3,499.01,145,311,2291
7686,Marty Hogan model 3,353.70,199,335,1197
7687,Spalding model 3,850.13,113,11,2448
7688,Gosen model 3,167.66,135,182,2370
7689,Gosen model 4,7262.33,21,134,1232
7690,Genesis model 1,5.54,175,144,2498
7691,Wilson model 2,77.80,155,132,1943
7692,E-Force model 2,02.93,81,143,3323
7693,CourtPlay model 4,2746.42,47,97,1140
7694,Genesis model 3,0.00,0,0,2980
7695,Genesis model 4,1141.80,30,10,2685
7696,Nelson model 3,894.29,148,223,3572
7697,Roll Out model 2,04.51,3,215,1537
7698,First USA model 1,2.88,87,109,2049
7699,Swain model 1,3.38,10,174,748
7700,Spalding model 1,6.04,150,312,2360
7701,Spalding model 1,4.49,182,357,1574
7702,Roll Out model 2,71.72,69,264,2570
7703,E-Force model 3,042.93,180,21,969
7704,Marty Hogan model 2,27.61,199,310,3813
7705,Roll Out model 3,412.65,63,145,2620
7706,Ellis model 2,62.96,91,176,2969
7707,Bubble Face model 1,3.55,142,262,620
7708,Santa Anne Company model 4,1951.65,132,98,1117
7709,CourtPlay model 4,1156.34,39,227,1102
7710,Ektelon model 3,586.56,50,29,1803
7711,Bubble Face model 3,624.33,139,152,3649
7712,Genesis model 3,0.00,0,0,2084
7713,Ellis model 3,227.14,25,260,737
7714,Nelson model 4,9812.83,71,206,3038
7715,Head model 2,45.12,197,340,1516
7716,Swain model 1,2.18,170,325,2943
7717,Z-Ball model 3,260.09,145,354,1685
7718,Ektelon model 2,77.32,102,271,1278
7719,Gosen model 1,1.92,123,49,3350
7720,Johnson model 1,6.67,115,26,980
7721,Roll Out model 1,2.24,164,116,3286
7722,Nelson model 4,5887.45,171,330,1011
7723,Nelson model 3,903.78,71,335,3938
7724,Wilson model 2,77.57,98,241,161
7725,Pro Kennex model 4,2889.59,196,251,1490
7726,Wilson model 1,0.00,0,0,93
7727,Skip Shot model 3,713.11,158,313,3627
7728,Bubble Face model 1,8.69,15,85,2281
7729,Spalding model 1,8.23,100,229,1561
7730,Wilson model 2,23.10,92,257,488
7731,Wilson model 4,2607.28,195,124,3447
7732,Santa Anne Company model 2,97.14,6,203,2839
7733,Wilson model 4,8857.47,92,134,3349
7734,Pro Kennex model 4,8582.05,196,57,3156
7735,Ellis model 1,8.03,16,106,1304
7736,Nike model 4,4097.35,190,381,419
7737,CourtPlay model 3,108.17,84,394,1546
7738,Beefcake model 1,4.35,151,280,542
7739,Roll Out model 4,7552.38,99,295,594
7740,Skip Shot model 1,4.50,105,27,2102
7741,Gosen model 2,98.77,111,264,2841
7742,Beefcake model 2,86.88,48,325,2099
7743,Reebok model 3,454.75,192,115,3424
7744,Pro Kennex model 2,45.31,109,65,1047
7745,CourtPlay model 2,56.64,18,276,2441
7746,Bubble Face model 3,916.74,97,15,2177
7747,Skip Shot model 2,33.08,89,328,3724
7748,Nelson model 2,80.04,137,385,3557
7749,Skip Shot model 2,62.34,27,28,3246
7750,E-Force model 1,9.32,165,314,2505
7751,First USA model 1,6.21,138,129,886
7752,Spalding model 3,709.58,184,350,3572
7753,Gemini model 2,51.50,55,50,18
7754,Nelson model 3,621.25,171,330,651
7755,Z-Ball model 3,425.22,26,247,1445
7756,CourtPlay model 3,075.41,20,245,173
7757,Gosen model 1,1.36,123,59,704
7758,Reebok model 1,7.19,118,31,319
7759,Skip Shot model 2,79.71,156,283,1137
7760,Z-Ball model 3,292.06,70,340,669
7761,Ellis model 3,397.54,94,379,3197
7762,Pinch model 4,6118.40,117,99,517
7763,Head model 4,8938.05,149,225,439
7764,Reebok model 2,72.03,4,273,1194
7765,Skip Shot model 3,645.09,158,64,968
7766,Spalding model 3,298.14,1,196,575
7767,Z-Ball model 1,5.09,126,238,1185
7768,Spalding model 4,3136.37,100,347,119
7769,Beefcake model 3,800.44,31,110,3982
7770,Bubble Face model 2,67.01,97,104,1124
7771,Roll Out model 3,657.50,162,251,3111
7772,Ektelon model 2,14.95,88,185,1696
7773,Genesis model 1,3.91,147,207,3257
7774,Beefcake model 3,578.16,187,152,3056
7775,Head model 4,8082.55,191,313,52
7776,Nike model 4,8789.03,23,43,1289
7777,Pinch model 2,86.51,44,82,198
7778,Nelson model 1,2.49,136,151,2058
7779,Z-Ball model 1,4.16,40,242,2339
7780,Nelson model 3,642.52,171,22,1640
7781,Nelson model 2,52.12,77,326,881
7782,Roll Out model 2,43.96,173,331,2027
7783,Nelson model 4,6065.89,148,17,798
7784,Ellis model 1,1.02,94,395,2776
7785,Beefcake model 4,0283.96,86,103,1816
7786,Gosen model 4,7221.86,111,211,2082
7787,Bubble Face model 2,78.79,166,85,3933
7788,Pinch model 1,8.88,140,349,2143
7789,First USA model 3,219.56,153,332,1512
7790,CourtPlay model 1,8.94,169,162,2537
7791,Santa Anne Company model 4,0.00,0,0,775
7792,Pro Kennex model 1,6.67,46,331,130
7793,Ellis model 4,9070.95,188,221,3381
7794,Johnson model 3,438.96,131,253,657
7795,Z-Ball model 2,20.28,29,385,2816
7796,Skip Shot model 1,7.43,158,313,3316
7797,E-Force model 1,6.25,165,13,2246
7798,Pro Kennex model 2,0.00,0,0,1552
7799,E-Force model 1,6.23,82,15,1755
7800,Spalding model 3,964.22,61,373,3124
7801,Gemini model 3,0.00,0,0,3118
7802,Skip Shot model 3,189.17,158,363,983
7803,Nelson model 1,3.97,71,247,2476
7804,Nelson model 1,2.46,137,379,1546
7805,Nelson model 1,9.09,71,376,1471
7806,Roll Out model 3,008.99,63,72,2501
7807,CourtPlay model 2,89.37,18,283,2259
7808,First USA model 3,239.81,168,11,3572
7809,Spalding model 4,6258.05,113,72,3934
7810,First USA model 2,44.79,120,247,3776
7811,Z-Ball model 4,4552.86,116,37,2648
7812,Pro Kennex model 4,4821.90,186,93,1519
7813,Head model 4,4004.52,33,370,111
7814,Gosen model 4,3199.34,135,182,3039
7815,First USA model 1,0.00,0,0,1196
7816,Beefcake model 4,9353.48,151,233,1148
7817,Pinch model 2,76.42,44,183,3569
7818,Gosen model 3,688.09,106,231,892
7819,CourtPlay model 3,466.59,84,289,3298
7820,E-Force model 2,79.54,35,237,2596
7821,Swain model 1,3.84,154,298,2480
7822,Roll Out model 1,0.28,78,380,533
7823,Nelson model 4,3290.07,71,54,2565
7824,First USA model 1,5.51,120,319,695
7825,Nelson model 3,362.45,71,376,2779
7826,Skip Shot model 3,669.23,185,232,1004
7827,Pinch model 2,0.00,0,0,2142
7828,Pinch model 4,1566.18,133,391,2732
7829,Ellis model 4,8120.50,37,146,1466
7830,Wilson model 2,33.23,95,307,3528
7831,Ellis model 2,59.78,74,273,1307
7832,Marty Hogan model 3,333.74,174,256,883
7833,Ellis model 1,6.34,37,123,2247
7834,First USA model 1,5.77,120,251,134
7835,Bubble Face model 4,7125.98,66,151,2691
7836,Roll Out model 1,5.64,164,18,281
7837,Santa Anne Company model 3,978.38,90,127,72
7838,Genesis model 3,255.98,183,168,1198
7839,Pro Kennex model 4,1558.87,159,15,1289
7840,Swain model 4,5785.38,189,34,1661
7841,Ellis model 4,9582.89,104,392,1084
7842,Z-Ball model 1,9.37,130,26,1446
7843,Spalding model 2,70.92,100,341,3400
7844,Head model 4,3799.89,149,232,2990
7845,Wilson model 2,72.63,98,308,305
7846,Bubble Face model 3,913.55,54,247,1839
7847,Ellis model 1,0.00,0,0,3376
7848,Skip Shot model 2,82.83,9,267,2273
7849,Reebok model 2,55.34,127,388,1310
7850,Marty Hogan model 3,080.20,65,196,2280
7851,Santa Anne Company model 3,080.70,198,22,1549
7852,Reebok model 2,84.99,127,124,1270
7853,Reebok model 4,5161.22,68,256,85
7854,Ellis model 3,273.72,74,316,2123
7855,Gemini model 3,254.40,55,126,1242
7856,Nelson model 1,8.34,137,362,3111
7857,Pinch model 2,71.07,133,41,118
7858,CourtPlay model 1,7.79,20,57,3721
7859,Swain model 3,425.06,154,83,3225
7860,Beefcake model 2,0.00,0,0,961
7861,Roll Out model 4,8973.14,69,248,697
7862,First USA model 1,4.68,64,57,564
7863,Johnson model 1,8.97,28,328,2271
7864,Reebok model 1,4.15,181,277,3817
7865,First USA model 2,68.36,168,88,3796
7866,Z-Ball model 2,0.00,0,0,1554
7867,CourtPlay model 4,3219.34,47,175,3261
7868,Beefcake model 3,362.48,56,381,774
7869,Ellis model 1,3.54,85,130,1544
7870,Spalding model 2,98.26,150,204,792
7871,Genesis model 4,8957.41,183,292,2734
7872,Wilson model 3,030.49,92,209,3934
7873,Wilson model 1,7.13,51,258,1922
7874,Bubble Face model 2,13.50,24,150,3981
7875,Z-Ball model 3,595.99,126,40,254
7876,Skip Shot model 1,9.59,89,81,2176
7877,Genesis model 2,19.23,183,340,3139
7878,Skip Shot model 3,470.55,158,146,1472
7879,Wilson model 2,89.29,98,178,370
7880,Bubble Face model 1,2.46,15,121,3360
7881,Beefcake model 4,1490.37,151,200,2072
7882,Nelson model 4,0939.71,71,121,3561
7883,Ellis model 2,82.36,188,221,426
7884,Genesis model 4,0.00,0,0,10
7885,CourtPlay model 2,99.81,20,151,3610
7886,Ektelon model 4,5311.22,102,132,3753
7887,Nike model 3,292.57,141,375,861
7888,First USA model 1,1.67,172,97,2729
7889,Santa Anne Company model 4,7256.73,198,36,839
7890,Beefcake model 1,0.00,0,0,1385
7891,Ektelon model 3,819.25,178,167,2459
7892,Head model 2,99.52,146,154,1519
7893,Spalding model 2,40.61,1,175,2924
7894,First USA model 3,862.42,153,127,1865
7895,Reebok model 2,62.00,181,194,2999
7896,Marty Hogan model 4,7263.63,73,116,3108
7897,Pro Kennex model 3,382.15,159,171,3361
7898,Roll Out model 4,8383.14,67,146,3950
7899,Roll Out model 4,9457.76,173,26,3432
7900,Bubble Face model 4,8909.93,49,209,2627
7901,Wilson model 3,779.12,75,99,3733
7902,Nelson model 2,76.00,136,69,545
7903,Roll Out model 4,0625.95,99,156,3865
7904,Swain model 4,6801.32,17,96,686
7905,Marty Hogan model 2,21.56,199,34,473
7906,Bubble Face model 1,9.69,139,294,3092
7907,Spalding model 1,6.27,100,314,3599
7908,Head model 3,534.67,33,381,132
7909,Ellis model 4,4069.08,85,117,1407
7910,Ellis model 1,1.13,80,239,922
7911,Gosen model 3,267.09,59,28,17
7912,Wilson model 3,582.32,155,132,911
7913,Z-Ball model 3,985.09,40,242,120
7914,Wilson model 4,5725.16,92,197,198
7915,Wilson model 4,2948.52,129,27,1037
7916,Roll Out model 1,8.26,69,195,1462
7917,Reebok model 2,72.85,181,93,2108
7918,Z-Ball model 1,0.60,130,375,2744
7919,Gemini model 4,0.00,0,0,3118
7920,Swain model 2,46.48,17,96,1430
7921,Bubble Face model 2,61.91,15,150,3284
7922,Skip Shot model 1,5.17,124,214,1040
7923,Pinch model 2,17.96,133,391,506
7924,Z-Ball model 1,3.80,57,290,297
7925,Pinch model 1,6.65,44,341,3876
7926,Ellis model 4,0168.19,42,101,2503
7927,Head model 3,339.01,33,381,3662
7928,Skip Shot model 4,1314.36,124,21,3134
7929,Ektelon model 3,275.77,50,309,3752
7930,Wilson model 2,21.49,163,341,2143
7931,Bubble Face model 4,6464.56,97,166,689
7932,Head model 4,2075.83,197,271,2721
7933,Nelson model 2,0.00,0,0,796
7934,First USA model 1,9.53,153,71,2327
7935,Nelson model 3,621.57,62,335,1077
7936,First USA model 1,7.09,172,13,3584
7937,E-Force model 4,6021.79,180,194,804
7938,Head model 4,0653.27,52,183,1497
7939,Roll Out model 4,8167.62,173,122,3441
7940,Z-Ball model 2,23.69,26,304,1740
7941,Gosen model 4,1283.36,123,102,3035
7942,Beefcake model 2,56.43,56,178,2543
7943,Spalding model 3,982.12,8,88,3867
7944,Ektelon model 1,6.91,178,167,1916
7945,Roll Out model 3,343.60,78,344,2418
7946,Roll Out model 3,061.07,173,68,233
7947,Ellis model 4,3480.46,25,217,3512
7948,Beefcake model 2,93.41,86,388,3189
7949,Ellis model 3,831.61,16,370,703
7950,E-Force model 4,6203.78,35,207,2339
7951,Santa Anne Company model 3,0.00,0,0,1753
7952,Johnson model 2,19.18,200,99,284
7953,Ektelon model 2,96.33,50,181,3475
7954,Spalding model 3,675.86,107,219,2511
7955,First USA model 4,9191.57,153,166,2840
7956,Reebok model 1,3.66,68,262,577
7957,Ellis model 4,9764.68,104,142,3206
7958,Marty Hogan model 1,0.97,73,268,2603
7959,Nike model 4,7410.39,23,328,3188
7960,Gemini model 1,7.60,58,136,968
7961,Spalding model 1,7.46,1,358,1142
7962,E-Force model 4,9353.26,177,282,2727
7963,E-Force model 1,6.50,82,107,3871
7964,Reebok model 3,329.51,60,316,3733
7965,Z-Ball model 1,6.29,70,135,2935
7966,Johnson model 3,833.69,28,229,3932
7967,Beefcake model 2,0.00,0,0,2155
7968,Nelson model 1,6.06,62,334,221
7969,Marty Hogan model 3,459.13,199,27,2708
7970,CourtPlay model 1,2.35,84,207,1054
7971,First USA model 2,85.65,153,332,2099
7972,Roll Out model 3,411.89,78,344,2981
7973,Reebok model 1,3.01,118,38,3543
7974,Genesis model 1,2.44,30,328,3285
7975,Roll Out model 3,711.21,5,313,1060
7976,Swain model 4,6874.26,10,280,3231
7977,Skip Shot model 3,938.13,89,61,3400
7978,Ellis model 1,5.59,74,211,1868
7979,Bubble Face model 2,99.98,54,50,2194
7980,Pro Kennex model 4,0.00,0,0,616
7981,First USA model 4,9338.39,172,352,989
7982,Ellis model 1,1.23,25,8,2952
7983,Nike model 3,942.15,141,62,2943
7984,Roll Out model 3,307.71,3,330,2121
7985,Roll Out model 3,252.74,128,14,1726
7986,Santa Anne Company model 3,872.91,198,136,162
7987,CourtPlay model 1,4.72,18,276,1906
